Year,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2020,Tyrell Alexander, WR ,0.8696,oklahoma state,vanderbilt,Big 12,SEC
2020,JD Spielman, WR ,0.8690,nebraska,tcu,Big Ten,Big 12
2020,Jalen Jordan, WR ,0.8689,rutgers,maine,Big Ten,CAA
2020,Dillon Spalding, WR ,0.8681,james madison,virginia tech,CAA,ACC
2020,Brian Polendey, TE ,0.8681,miami,colorado state,ACC,Mountain West
2020,Noah Henderson, WR ,0.8677,charlotte,furman,Conference USA,Southern
2020,Nic McTear, TE ,0.8675,san diego state,southeastern louisiana,Mountain West,Southland
2020,Marvin Alexander, WR ,0.8675,kentucky,florida atlantic,SEC,Conference USA
2020,Julon Williams, WR ,0.8664,houston,utsa,American Athletic,Conference USA
2020,Leroy Henley, WR ,0.8641,east carolina,richmond,American Athletic,CAA
2020,Scooter Harrington, TE ,0.8635,stanford,stanford,Pacific-12,Pacific-12
2020,Devaughn Cooper, WR ,0.8624,utep,null,Conference USA,NULL
2020,Daniel Imatorbhebhe, TE ,0.8624,usc,illinois,Pacific-12,Big Ten
2020,Phil Patterson, WR ,0.8610,virginia tech,null,ACC,NULL
2020,Marquis McClain, WR ,0.8605,auburn,null,SEC,NULL
2020,Nathaniel Beal III, WR ,0.8601,virginia,virginia,ACC,ACC
2020,Jared Bubak, TE ,0.8600,arizona state,nebraska,Pacific-12,Big Ten
2020,Michael Irvin II, TE ,0.8599,miami,florida atlantic,ACC,Conference USA
2020,Sean Nelson, WR ,0.8590,maryland,null,Big Ten,NULL
2020,Kofi Boateng, WR ,0.8584,arkansas,null,SEC,NULL
2020,Jordan Wilson, TE ,0.8574,ucla,florida state,Pacific-12,ACC
2020,Jayden Comma, WR ,0.8574,maryland,null,Big Ten,NULL
2020,Tevin Bush, WR ,0.8569,west virginia,nicholls state,Big 12,Southland
2020,Donald Stewart, WR ,0.8568,stanford,wake forest,Pacific-12,ACC
2020,DK Blaylock, WR ,0.8567,boise state,null,Mountain West,NULL
2020,Hezekiah Grimsley, WR ,0.8559,virginia tech,hampton,ACC,MEAC
2020,Tony Poljan, TE ,0.8553,central michigan,virginia,Mid-American,ACC
2020,Darrion Jones, TE ,0.8548,colorado,null,Pacific-12,NULL
2020,Noah Turner, TE ,0.8543,north carolina,james madison,ACC,CAA
2020,Thomas Marcus, WR ,0.8533,arizona,montana state,Pacific-12,Big Sky
2020,Isaiah Smalls, TE ,0.8527,oregon state,idaho state,Pacific-12,Big Sky
2020,Khmari Thompson, WR ,0.8527,missouri,illinois,SEC,Big Ten
2020,Jorien Vallien, WR ,0.8520,tulane,southern,American Athletic,SWAC
2020,Jalen Martin, WR ,0.8499,iowa state,null,Big 12,NULL
2020,Katerian Legrone, TE ,0.8492,nebraska,null,Big Ten,NULL
2020,Jair Hawkins-Anderson, WR ,0.8489,georgia tech,null,ACC,NULL
2020,Ivan Thomas, TE ,0.8485,florida international,robert morris,Conference USA,Northeast
2020,Kobay White, WR ,0.8482,boston college,boston college,ACC,ACC
2020,Jacquez Jones, WR ,0.8469,tennessee,eastern kentucky,SEC,Ohio Valley
2020,Jocquez Bruce, WR ,0.8463,middle tennessee state,null,Conference USA,NULL
2020,Jonathon MacCollister, TE ,0.8459,central florida,null,American Athletic,NULL
2020,Nazir Burnett, WR ,0.8457,georgia tech,temple,ACC,American Athletic
2020,Jordan Bonner, WR ,0.8452,purdue,elon,Big Ten,CAA
2020,Malick Mbodj, WR ,0.8435,cincinnati,null,American Athletic,NULL
2020,Waydale Jones, WR ,0.8429,wake forest,texas state,ACC,Sun Belt
2020,Jake Peters, TE ,0.8423,arizona,colorado,Pacific-12,Pacific-12
2020,DeAndre McNeal, WR ,0.8417,smu,florida atlantic,American Athletic,Conference USA
2020,Trenard Davis, WR ,0.8412,illinois,null,Big Ten,NULL
2020,Yanez Rogers, WR ,0.8411,cincinnati,florida atlantic,American Athletic,Conference USA
2020,Donaven Tennyson, WR ,0.8403,vanderbilt,richmond,SEC,CAA
2020,Dominic Stampley, WR ,0.8400,illinois,null,Big Ten,NULL
2020,Javan Hawes, WR ,0.8387,cincinnati,arkansas state,American Athletic,Sun Belt
2020,MJ Jarrell, WR ,0.8357,maryland,null,Big Ten,NULL
2020,Josh Harris, TE ,0.8356,ucla,null,Pacific-12,NULL
2020,Tahj Deans, WR ,0.8348,east carolina,null,American Athletic,NULL
2020,Donovan Williams, TE ,0.8348,uconn,elon,FBS Independents,CAA
2020,Steven Smothers, WR ,0.8333,memphis,null,American Athletic,NULL
2020,Jimmie Stoudemire, WR ,0.8333,arkansas,null,SEC,NULL
2020,Roscoe Johnson, WR ,0.8332,north carolina,louisville,ACC,ACC
2020,Corey Bell Jr., WR ,0.8331,north carolina,elon,ACC,CAA
2020,Trent Cloud, WR ,0.8328,cincinnati,null,American Athletic,NULL
2020,Seth Currens, TE ,0.8325,wisconsin,null,Big Ten,NULL
2020,Bailey Edwards, WR ,0.8321,central michigan,null,Mid-American,NULL
2020,Andre Williams, WR ,0.8316,akron,null,Mid-American,NULL
2020,Robert Mayo, WR ,0.8315,old dominion,old dominion,Conference USA,Conference USA
2020,Dajon Richard, WR ,0.8315,south alabama,null,Sun Belt,NULL
2020,Zack Dobson, WR ,0.8314,middle tennessee state,west virginia,Conference USA,Big 12
2020,Grayson Gunter, TE ,0.8314,arkansas,southern mississippi,SEC,Conference USA
2020,Quayvon Skanes, WR ,0.8309,uconn,null,FBS Independents,NULL
2020,Ricky Johns, WR ,0.8307,west virginia,albany,Big 12,CAA
2020,Harrison Van Dyne, WR ,0.8281,minnesota,indiana state,Big Ten,Missouri Valley
2020,Nick Kovacs, WR ,0.8281,toledo,null,Mid-American,NULL
2020,Drelyn Ford, TE ,0.8268,wake forest,null,ACC,NULL
2020,Quinton Williams, TE ,0.8255,texas tech,null,Big 12,NULL
2020,Neru N'Shaka, WR ,0.8252,toledo,null,Mid-American,NULL
2020,Tyler Devera, TE ,0.8248,maryland,stony brook,Big Ten,CAA
2020,Eugene Minter, WR ,0.8243,arkansas state,austin peay,Sun Belt,Ohio Valley
2020,Tim Wilson, WR ,0.8232,san diego state,southeastern louisiana,Mountain West,Southland
2020,Jerrod Means, WR ,0.8221,tennessee,louisiana tech,SEC,Conference USA
2020,Brennon Dingle, WR ,0.8211,massachusetts,utsa,FBS Independents,Conference USA
2020,Russell Brown, WR ,0.8204,western kentucky,null,Conference USA,NULL
2020,Maleik Gray, WR ,0.8200,tennessee,null,SEC,NULL
2020,Evan Fairs, WR ,0.8167,kansas,virginia tech,Big 12,ACC
2020,Ricky Kofoed, TE ,0.8152,appalachian state,charlotte,Sun Belt,Conference USA
2020,Jordan Overton, WR ,0.8146,buffalo,null,Mid-American,NULL
2020,Jordan Cooper, WR ,0.8115,houston,null,American Athletic,NULL
2020,Khalil Newton, WR ,0.8111,ball state,null,Mid-American,NULL
2020,Nolan Givan, TE ,0.8106,ball state,san diego state,Mid-American,Mountain West
2020,Quan Hampton, WR ,0.8100,kansas,northern iowa,Big 12,Missouri Valley
2020,Bryson Jackson, WR ,0.8088,houston,null,American Athletic,NULL
2020,Isiah Macklin, WR ,0.8080,san diego state,null,Mountain West,NULL
2020,Zack Leininger, TE ,0.8073,marshall,akron,Conference USA,Mid-American
2020,DeAnthony Ball, WR ,0.8064,eastern michigan,null,Mid-American,NULL
2020,Cameron Baker, WR ,0.8064,memphis,null,American Athletic,NULL
2020,Cameron Bent, WR ,0.8058,charlotte,null,Conference USA,NULL
2020,Tyron Arnett, WR ,0.8034,western michigan,chattanooga,Mid-American,Southern
2020,Anthony Roberson, TE ,0.8032,central florida,new mexico state,American Athletic,FBS Independents
2020,Mozes Mooney, WR ,0.8032,columbia,null,Ivy,NULL
2020,Joshua Moran, WR ,0.8032,georgia,new mexico state,SEC,FBS Independents
2020,Leonard Glass, WR ,0.8027,iowa state,null,Big 12,NULL
2020,Christian McStravick, WR ,0.7998,boston college,rice,ACC,Conference USA
2020,Mechane Slade, WR ,0.7971,georgia state,null,Sun Belt,NULL
2020,Mydreon Vines, WR ,0.7958,east carolina,null,American Athletic,NULL
2020,Walter Dawn, WR ,0.7946,utep,utep,Conference USA,Conference USA
2020,Kyle Fourtenbary, TE ,0.7917,western kentucky,northern iowa,Conference USA,Missouri Valley
2020,Zavier Scott, WR ,0.7898,uconn,maine,FBS Independents,CAA
2020,Jeffrey Jones Jr., TE ,0.7898,new mexico,null,Mountain West,NULL
2020,Malik Jackson, WR ,0.7898,tulsa,null,American Athletic,NULL
2020,Jason Heller, WR ,0.7897,utah,marshall,Pacific-12,Conference USA
2020,Q Drennan, WR ,0.7891,new mexico,utep,Mountain West,Conference USA
2020,Mitchell Brinkman, TE ,0.7857,northern illinois,south florida,Mid-American,American Athletic
2020,Kevin LeDee, WR ,0.7857,tulane,null,American Athletic,NULL
2020,Tyler Kirtz, WR ,0.7854,ball state,null,Mid-American,NULL
2020,Kevin Johnson, WR ,0.7853,syracuse,null,ACC,NULL
2020,John Raine, TE ,0.7850,florida atlantic,northwestern,Conference USA,Big Ten
2020,Jonathan Moore, WR ,0.7824,central florida,null,American Athletic,NULL
2020,Jessie Britt, WR ,0.7817,massachusetts,duquesne,FBS Independents,Northeast
2020,Grant Miles, TE ,0.7803,arizona state,null,Pacific-12,NULL
2020,Brendan Mitchell, WR ,0.7802,navy,null,American Athletic,NULL
2020,Isaiah Wooden, WR ,0.7798,kent state,null,Mid-American,NULL
2020,Cam Blakely, WR ,0.7792,miami ohio,null,Mid-American,NULL
2020,Garrison Burnett, WR ,0.7790,uconn,maine,FBS Independents,CAA
2020,Aaron Cephus, WR ,0.7783,rice,null,Conference USA,NULL
2020,Darius Corbett, WR ,0.7783,toledo,null,Mid-American,NULL
2020,Hunter Hayek, WR ,0.7783,rutgers,null,Big Ten,NULL
2020,Zac Crosby, TE ,0.7757,south alabama,appalachian state,Sun Belt,Sun Belt
2020,D'Anfernee McGriff, WR ,0.7700,florida state,null,ACC,NULL
2020,Devon Jackson, WR ,0.7700,middle tennessee state,null,Conference USA,NULL
2020,Nino Mastromatteo, WR ,0.7697,coastal carolina,null,Sun Belt,NULL
2020,Khameron Taylor, TE ,0.7692,south alabama,indiana,Sun Belt,Big Ten
2020,Trey Harrell, WR ,0.7681,kent state,null,Mid-American,NULL
2020,Dareon Nash, WR ,0.7667,montana,idaho,Big Sky,Big Sky
2020,T'Qele Holmes, WR ,0.7667,coastal carolina,null,Sun Belt,NULL
2020,Simino Walden, WR ,0.7631,marshall,null,Conference USA,NULL
2020,Jai Williams, WR ,0.7631,coastal carolina,campbell,Sun Belt,Pioneer
2020,Bryson Duckworth, TE ,0.7581,georgia state,null,Sun Belt,NULL
2020,Ian Zamudio, WR ,0.7580,nevada,null,Mountain West,NULL
2020,Victor Gonzalez, WR ,0.7575,nevada,null,Mountain West,NULL
2020,Jeremiah Miller, WR ,0.7530,coastal carolina,null,Sun Belt,NULL
2020,Malik Wooldridge, WR ,0.7530,akron,null,Mid-American,NULL
2020,Brennan Hawkins, TE ,0.7497,san diego state,null,Mountain West,NULL
2020,Sitaleki Nunn, WR ,0.7480,san jose state,null,Mountain West,NULL
2020,Tanner Boston, TE ,0.7430,utep,sam houston state,Conference USA,Southland
2020,Robert Mason III, WR ,0.7297,null,null,NULL,NULL
2020,Giles Amos, TE ,NULL,alabama,arkansas state,SEC,Sun Belt
2020,Ke'undre Azakytu, WR ,NULL,texas am,null,SEC,NULL
2020,Konner Beavers, WR ,NULL,washington state,null,Pacific-12,NULL
2020,Jalen Brooks, WR ,NULL,south carolina,null,SEC,NULL
2020,Jordan Brooks-Wess, WR ,NULL,florida atlantic,null,Conference USA,NULL
2020,Tyler Carr, TE ,NULL,texas tech,hawaii,Big 12,Mountain West
2020,Keke Chism, WR ,NULL,missouri,null,SEC,NULL
2020,Imiee Cooksey, WR ,NULL,tulsa,null,American Athletic,NULL
2020,Donovan Curry, WR ,NULL,troy,null,Sun Belt,NULL
2020,Adam Deese, TE ,NULL,massachusetts,null,FBS Independents,NULL
2020,Mason Donaldson, WR ,NULL,uconn,campbell,FBS Independents,Pioneer
2020,Caleb Durham-Honer, WR ,NULL,texas tech,texas tech,Big 12,Big 12
2020,Shane Ellis, TE ,NULL,florida atlantic,alabama birmingham,Conference USA,Conference USA
2020,Zach Farrar, WR ,NULL,auburn,tcu,SEC,Big 12
2020,Keynan Foster, WR ,NULL,utep,montana,Conference USA,Big Sky
2020,Javon Foy, WR ,NULL,iowa,null,Big Ten,NULL
2020,Timmie Gibson, WR ,NULL,troy,null,Sun Belt,NULL
2020,Raâ€™Shaun Henry, WR ,NULL,saint francis,virginia,Northeast,ACC
2020,Mac Hereford, WR ,NULL,alabama,vanderbilt,SEC,SEC
2020,Changa Hodge, WR ,NULL,villanova,virginia tech,CAA,ACC
2020,Kyle Horn, TE ,NULL,massachusetts,arizona state,FBS Independents,Pacific-12
2020,Mohamed Jabbie, WR ,NULL,rutgers,albany,Big Ten,CAA
2020,Matt Judd, WR ,NULL,illinois,eastern illinois,Big Ten,Ohio Valley
2020,J.R. Justice, WR ,NULL,san diego state,null,Mountain West,NULL
2020,Anthony Landphere, TE ,NULL,san diego state,null,Mountain West,NULL
2020,Eddie Lewis, WR ,NULL,rutgers,null,Big Ten,NULL
2020,Alexander Marshall, TE ,NULL,florida state,null,ACC,NULL
2020,Patrick McKaufman, WR ,NULL,oklahoma state,null,Big 12,NULL
2020,Mustapha Muhammad, TE ,NULL,michigan,null,Big Ten,NULL
2020,Anthony Muse, WR ,NULL,new mexico state,null,FBS Independents,NULL
2020,Dante Nardi, WR ,NULL,massachusetts,wagner,FBS Independents,Northeast
2020,Gage Rapp, WR ,NULL,louisiana,mcneese state,Sun Belt,Southland
2020,Cam Reddy, TE ,NULL,boston college,colorado state,ACC,Mountain West
2020,Angel Ruiz, WR ,NULL,arizona state,null,Pacific-12,NULL
2020,Carson Schleker, WR ,NULL,iowa state,null,Big 12,NULL
2020,Mason Sikes, TE ,NULL,lamar,boise state,Southland,Mountain West
2020,Tory Spears, WR ,NULL,iowa state,texas state,Big 12,Sun Belt
2020,John Stivers, TE ,NULL,harvard,arizona state,Ivy,Pacific-12
2020,Vincent Taylor, WR ,NULL,mississippi state,austin peay,SEC,Ohio Valley
2020,Henry Thomas, WR ,NULL,houston,null,American Athletic,NULL
2020,J.J. Tucker, WR ,NULL,oregon,null,Pacific-12,NULL
2020,Calvin Turner, WR ,NULL,jacksonville,hawaii,Pioneer,Mountain West
2020,Edrick Ward, WR ,NULL,virginia tech,null,ACC,NULL
2020,Tre'shon Wolf, WR ,NULL,utep,uiw,Conference USA,Southland
2020,Cade Mays, OT ,0.9869,georgia,tennessee,SEC,SEC
2020,Issiah Walker Jr., OT ,0.9308,florida,miami,SEC,ACC
2020,Chris Murray, OG ,0.9119,ucla,oklahoma,Pacific-12,Big 12
2020,Coy Cronk, OT ,0.8811,indiana,iowa,Big Ten,Big Ten
2020,Stewart Reese, OG ,0.8793,mississippi state,florida,SEC,SEC
2020,Josh Sills, OG ,0.8361,west virginia,oklahoma state,Big 12,Big 12
2020,Devery Hamilton, OT ,0.9085,stanford,duke,Pacific-12,ACC
2020,Jarrid Williams, OT ,0.7581,houston,miami,American Athletic,ACC
2020,Terrance Davis, OG ,0.9642,maryland,wake forest,Big Ten,ACC
2020,Devontay Love-Taylor, OT ,0.7790,florida international,florida state,Conference USA,ACC
2020,Henry Hattis, OT ,0.8704,stanford,arizona state,Pacific-12,Pacific-12
2020,Cam DeGeorge, OG ,0.8466,uconn,louisville,FBS Independents,ACC
2020,TJ Storment, OT ,0.7944,colorado state,tcu,Mountain West,Big 12
2020,Blake Jeresaty, OC ,NULL,wofford,illinois,Southern,Big Ten
2020,Liam Shanahan, OT ,NULL,harvard,lsu,Ivy,SEC
2020,Ryan Johnson, OG ,0.9064,tennessee,georgia tech,SEC,ACC
2020,Devin Cochran, OT ,0.8590,vanderbilt,georgia tech,SEC,ACC
2020,Stephen Spanellis, OG ,0.8543,michigan,vanderbilt,Big Ten,SEC
2020,Dylan Powell, OG ,0.8371,stanford,indiana,Pacific-12,Big Ten
2020,Josh Burger, OT ,NULL,wofford,texas tech,Southern,Big 12
2020,Kellen Diesch, OT ,0.9519,texas am,arizona state,SEC,Pacific-12
2020,Donavaughn Campbell, OG ,0.9374,lsu,louisiana tech,SEC,Conference USA
2020,Scott Lashley, OT ,0.9223,alabama,mississippi state,SEC,SEC
2020,Bryce Mathews, OT ,0.9086,ole miss,liberty,SEC,FBS Independents
2020,Marcus Tatum, OT ,0.8751,tennessee,central florida,SEC,American Athletic
2020,Brevyn Jones, OT ,0.8317,mississippi state,illinois,SEC,Big Ten
2020,Nouredin Nouili, OG ,0.8053,colorado state,nebraska,Mountain West,Big Ten
2020,Brandon Council, OT ,0.7726,akron,auburn,Mid-American,SEC
2020,Korbin Sorensen, OG ,0.7667,portland state,oregon state,Big Sky,Pacific-12
2020,Chris Bleich, OG ,0.8817,florida,syracuse,SEC,ACC
2020,Jaylen Miller, OT ,0.8535,duke,tulane,ACC,American Athletic
2020,Dimitri Douglas, OT ,0.8688,michigan state,eastern michigan,Big Ten,Mid-American
2020,Marquis Morris, OG ,NULL,wm,rutgers,CAA,Big Ten
2020,Calvin Ashley, OT ,0.9870,florida atlantic,famu,Conference USA,MEAC
2020,Darvis Holmes, OT ,0.9566,missouri,new mexico state,SEC,FBS Independents
2020,Jauan Williams, OT ,0.9288,florida state,null,ACC,NULL
2020,JP Urquidez, OT ,0.9116,texas,texas state,Big 12,Sun Belt
2020,Zach Robertson, OT ,0.9088,arizona state,louisiana,Pacific-12,Sun Belt
2020,Tank Jenkins, OG ,0.9083,texas am,houston,SEC,American Athletic
2020,Denzel Okafor, OT ,0.9045,texas,texas,Big 12,Big 12
2020,Avery Jones, OG ,0.9026,north carolina,east carolina,ACC,American Athletic
2020,Ezra Miller, OT ,0.8928,iowa,nebraska,Big Ten,Big Ten
2020,Clayton Bradley, OT ,0.8912,usc,null,Pacific-12,NULL
2020,Breyon Gaddy, OG ,0.8903,maryland,alabama state,Big Ten,SWAC
2020,Mike Edwards, OT ,0.8802,wake forest,campbell,ACC,Pioneer
2020,Jeffrey Jenkins, OT ,0.8786,iowa,null,Big Ten,NULL
2020,Ja'quay Hubbard, OT ,0.8762,virginia,west virginia,ACC,Big 12
2020,Mike Arnold, OG ,0.8755,florida state,null,ACC,NULL
2020,George Brown, OT ,0.8721,miami,null,ACC,NULL
2020,Liam Smith, OC ,0.8695,duke,null,ACC,NULL
2020,Joshua Fedd-Jackson, OG ,0.8660,north carolina state,null,ACC,NULL
2020,Summie Carlay, OT ,0.8615,south carolina,citadel,SEC,Southern
2020,John Harris, OG ,0.8561,virginia tech,mercer,ACC,Southern
2020,Joe Kane, OC ,0.8514,virginia tech,elon,ACC,CAA
2020,Kievan Myers, OT ,0.8513,illinois,null,Big Ten,NULL
2020,Kedonis Haslem, OG ,0.8511,toledo,null,Mid-American,NULL
2020,Jordon Carty, OT ,0.8503,south carolina,bethune cookman,SEC,MEAC
2020,Princeton Pines, OG ,0.8486,baylor,sam houston state,Big 12,Southland
2020,Carter Colquitt, OT ,0.8479,ole miss,ole miss,SEC,SEC
2020,Jasper Friis, OT ,0.8473,california,null,Pacific-12,NULL
2020,Paul Matavao-Poialii, OG ,0.8469,baylor,fresno state,Big 12,Mountain West
2020,Jamaal Beaty, OG ,0.8447,rutgers,null,Big Ten,NULL
2020,Cameron Vaughn, OT ,0.8442,central michigan,null,Mid-American,NULL
2020,Ricky Samuel, OG ,0.8368,troy,null,Sun Belt,NULL
2020,Robert Holmes, OG ,0.8366,uconn,austin peay,FBS Independents,Ohio Valley
2020,Tyler Thurmond, OT ,0.8351,west virginia,null,Big 12,NULL
2020,Carson Williams, OG ,0.8344,arkansas state,null,Sun Belt,NULL
2020,Dixie Wooten III, OT ,0.8326,houston,null,American Athletic,NULL
2020,Vaatofu Sauvao, OG ,0.8324,colorado,null,Pacific-12,NULL
2020,Connor Robbins, OT ,0.8319,georgia state,null,Sun Belt,NULL
2020,Parris Heath, OG ,0.8306,maryland,albany,Big Ten,CAA
2020,Nate Umlor, OG ,0.8303,minnesota,grand valley state,Big Ten,NULL
2020,James Collins, OT ,0.8276,central florida,alabama state,American Athletic,SWAC
2020,Christian Haangana, OG ,0.8238,washington state,null,Pacific-12,NULL
2020,Braxton Webb, OT ,0.8234,smu,null,American Athletic,NULL
2020,Kyle Sassack, OT ,0.8216,minnesota,null,Big Ten,NULL
2020,Nathan Peterson, OG ,0.8198,air force,null,Mountain West,NULL
2020,Cortez Herrin, OG ,0.8188,east carolina,null,American Athletic,NULL
2020,Elijah Johnson, OT ,0.8182,boston college,colorado state,ACC,Mountain West
2020,Silas Robinson, OG ,0.8175,arkansas,texas state,SEC,Sun Belt
2020,Desmond Noel, OG ,0.8167,colorado state,florida atlantic,Mountain West,Conference USA
2020,Orlando Heggs, OG ,0.8160,wake forest,famu,ACC,MEAC
2020,Jake Dominguez, OT ,0.8156,central michigan,null,Mid-American,NULL
2020,Ben Davis, OG ,0.8128,minnesota,new mexico,Big Ten,Mountain West
2020,Chance Billington, OG ,0.8104,louisiana monroe,null,Sun Belt,NULL
2020,Jobdariel Gomez, OG ,0.8067,temple,florida international,American Athletic,Conference USA
2020,Jeff Woods, OT ,0.8043,uconn,norfolk state,FBS Independents,MEAC
2020,Hunter Jones, OG ,0.8032,rice,cal poly,Conference USA,Big Sky
2020,Preston Mixon, OG ,0.8021,western kentucky,jacksonville state,Conference USA,Ohio Valley
2020,C.J. Perez, OC ,0.8017,northern illinois,temple,Mid-American,American Athletic
2020,Noel Brouse, OT ,0.8006,uconn,null,FBS Independents,NULL
2020,Justin Chase, OT ,0.8000,north carolina state,east carolina,ACC,American Athletic
2020,Nino Leone, OG ,0.7979,uconn,null,FBS Independents,NULL
2020,Juwan Truesdale, OT ,0.7977,marshall,ncat,Conference USA,MEAC
2020,Stanley Hubbard, OG ,0.7965,uconn,james madison,FBS Independents,CAA
2020,Paula Finau, OG ,0.7964,byu,null,FBS Independents,NULL
2020,Layton Ernst, OC ,0.7963,oklahoma state,null,Big 12,NULL
2020,Jeremiah Stafford, OT ,0.7958,south florida,southern,American Athletic,SWAC
2020,Jordan Johnson, OG ,0.7900,east carolina,eastern kentucky,American Athletic,Ohio Valley
2020,Carter Habich, OT ,0.7833,louisiana tech,null,Conference USA,NULL
2020,Jake Mckenzie, OT ,0.7824,ball state,null,Mid-American,NULL
2020,Uzoma Osuji, OT ,0.7817,rice,boise state,Conference USA,Mountain West
2020,Michael Maietti, OC ,0.7817,rutgers,missouri,Big Ten,SEC
2020,Ray Thomas-Ishman, OG ,0.7810,massachusetts,buffalo,FBS Independents,Mid-American
2020,Kyle Sorensen, OT ,0.7798,iowa,iowa,Big Ten,Big Ten
2020,Sam Howson, OG ,0.7790,rutgers,liu brooklyn,Big Ten,NULL
2020,Ashton Morgan, OG ,0.7783,unlv,null,Mountain West,NULL
2020,Teagan McDonald, OG ,0.7731,old dominion,saint francis,Conference USA,Northeast
2020,Josh Headlee, OT ,0.7698,appalachian state,chattanooga,Sun Belt,Southern
2020,Garrett Nickelson, OT ,0.7683,western kentucky,null,Conference USA,NULL
2020,Tyler Johnson, OG ,0.7681,tulane,null,American Athletic,NULL
2020,Garrett Hirsch, OG ,0.7667,illinois state,louisiana monroe,Missouri Valley,Sun Belt
2020,Jack Williams, OC ,0.7667,kansas,null,Big 12,NULL
2020,Diego Cervantes, OC ,0.7600,old dominion,null,Conference USA,NULL
2020,Will Webster, OG ,0.7497,coastal carolina,gardner webb,Sun Belt,Big South
2020,Greg Long, OT ,0.7481,utep,purdue,Conference USA,Big Ten
2020,Jack Badovinac, OG ,NULL,colgate,illinois,Patriot League,Big Ten
2020,Tahj Brighthaupt, OT ,NULL,florida international,null,Conference USA,NULL
2020,Macsuell Charite, OG ,NULL,south alabama,null,Sun Belt,NULL
2020,Dalton Daddona, OG ,NULL,penn state,null,Big Ten,NULL
2020,AJ Forbes, OG ,NULL,nebraska,montana,Big Ten,Big Sky
2020,Paul Grattan, OG ,NULL,villanova,ucla,CAA,Pacific-12
2020,Nathan Green, OT ,NULL,west virginia,null,Big 12,NULL
2020,Hunter Kelly, OC ,NULL,penn state,charlotte,Big Ten,Conference USA
2020,Logan Langemeier, OT ,NULL,jacksonville,georgia southern,Pioneer,Sun Belt
2020,Carlton Lorenz, OT ,NULL,vanderbilt,portland state,SEC,Big Sky
2020,Louis Mihota, OC ,NULL,virginia tech,saint francis,ACC,Northeast
2020,Jalen Momerelle, OT ,NULL,texas state,null,Sun Belt,NULL
2020,Michael Niese, OG ,NULL,dayton,temple,Pioneer,American Athletic
